longitude,latitude,depth,vs
-120.6,43.2,52,4.3261
-120.6,43.2,53,4.2934
-120.6,43.2,54,4.2637
-120.6,43.2,55,4.2383
-120.6,43.2,56,4.218
-120.6,43.2,57,4.2009
-120.6,43.2,58,4.1856
-120.6,43.2,59,4.1714
-120.6,43.2,60,4.1548
-120.6,43.2,61,4.13
-120.6,43.2,62,4.0998
-120.6,43.2,63,4.0863
-120.6,43.2,64,4.0888
-120.6,43.2,65,4.0869
-120.6,43.2,66,4.0775
-120.6,43.2,67,4.0659
-120.6,43.2,68,4.0516
-120.6,43.2,69,4.0359
-120.6,43.2,70,4.0248
-120.6,43.2,71,4.0226
-120.6,43.2,72,4.0263
-120.6,43.2,73,4.0343
-120.6,43.2,74,4.0467
-120.6,43.2,75,4.0633
-120.6,43.2,76,4.0795
-120.6,43.2,77,4.0908
-120.6,43.2,78,4.0993
-120.6,43.2,79,4.1069
-120.6,43.2,80,4.1112
-120.6,43.4,41,4.4598
-120.6,43.4,42,4.4475
-120.6,43.4,43,4.4324
-120.6,43.4,44,4.421
-120.6,43.4,45,4.4119
-120.6,43.4,46,4.3966
-120.6,43.4,47,4.3848
-120.6,43.4,48,4.3748
-120.6,43.4,49,4.3635
-120.6,43.4,50,4.351
-120.6,43.4,51,4.3359
-120.6,43.4,52,4.3175
-120.6,43.4,53,4.2962
-120.6,43.4,54,4.2725
-120.6,43.4,55,4.2487
-120.6,43.4,56,4.2259
-120.6,43.4,57,4.2027
-120.6,43.4,58,4.1764
-120.6,43.4,59,4.1486
-120.6,43.4,60,4.1139
-120.6,43.4,61,4.0682
-120.6,43.4,62,4.0225
-120.6,43.4,63,3.9984
-120.6,43.4,64,3.9825
-120.6,43.4,65,3.9629
-120.6,43.4,66,3.9427
-120.6,43.4,67,3.9289
-120.6,43.4,68,3.9203
-120.6,43.4,69,3.9159
-120.6,43.4,70,3.9146
-120.6,43.4,71,3.9154
-120.6,43.4,72,3.9206
-120.6,43.4,73,3.9272
-120.6,43.4,74,3.9334
-120.6,43.4,75,3.9352
-120.6,43.4,76,3.9323
-120.6,43.4,77,3.9281
-120.6,43.4,78,3.9254
-120.6,43.4,79,3.9241
-120.6,43.4,80,3.9232
-120.6,43.6,41,4.2522
-120.6,43.6,42,4.2328
-120.6,43.6,43,4.2183
-120.6,43.6,44,4.2081
-120.6,43.6,45,4.1953
-120.6,43.6,46,4.1876
-120.6,43.6,47,4.1847
-120.6,43.6,48,4.1825
-120.6,43.6,49,4.1806
-120.6,43.6,50,4.1787
-120.6,43.6,51,4.1741
-120.6,43.6,52,4.1648
-120.6,43.6,53,4.1494
-120.6,43.6,54,4.1299
-120.6,43.6,55,4.1064
-120.6,43.6,56,4.0785
-120.6,43.6,57,4.0463
-120.6,43.6,58,4.0125
-120.6,43.6,59,3.977
-120.6,43.6,60,3.9428
-120.6,43.6,61,3.9246
-120.6,43.6,62,3.9245
-120.6,43.6,63,3.9285
-120.6,43.6,64,3.934
-120.6,43.6,65,3.9441
-120.6,43.6,66,3.9575
-120.6,43.6,67,3.9684
-120.6,43.6,68,3.9741
-120.6,43.6,69,3.9758
-120.6,43.6,70,3.974
-120.6,43.6,71,3.9687
-120.6,43.6,72,3.9604
-120.6,43.6,73,3.9485
-120.6,43.6,74,3.932
-120.6,43.6,75,3.9153
-120.6,43.6,76,3.9022
-120.6,43.6,77,3.8943
-120.6,43.6,78,3.8907
-120.6,43.6,79,3.8905
-120.6,43.6,80,3.8912
-120.6,43.8,41,4.31
-120.6,43.8,42,4.289
-120.6,43.8,43,4.2666
-120.6,43.8,44,4.2452
-120.6,43.8,45,4.2248
-120.6,43.8,46,4.2018
-120.6,43.8,47,4.1824
-120.6,43.8,48,4.17
-120.6,43.8,49,4.1613
-120.6,43.8,50,4.1536
-120.6,43.8,51,4.1483
-120.6,43.8,52,4.1439
-120.6,43.8,53,4.1381
-120.6,43.8,54,4.128
-120.6,43.8,55,4.113
-120.6,43.8,56,4.0948
-120.6,43.8,57,4.0723
-120.6,43.8,58,4.046
-120.6,43.8,59,4.0153
-120.6,43.8,60,3.9827
-120.6,43.8,61,3.9534
-120.6,43.8,62,3.9358
-120.6,43.8,63,3.9333
-120.6,43.8,64,3.9347
-120.6,43.8,65,3.9363
-120.6,43.8,66,3.9401
-120.6,43.8,67,3.9479
-120.6,43.8,68,3.9561
-120.6,43.8,69,3.9587
-120.6,43.8,70,3.9536
-120.6,43.8,71,3.9409
-120.6,43.8,72,3.9232
-120.6,43.8,73,3.9025
-120.6,43.8,74,3.8778
-120.6,43.8,75,3.8507
-120.6,43.8,76,3.8243
-120.6,43.8,77,3.8037
-120.6,43.8,78,3.7922
-120.6,43.8,79,3.7898
-120.6,43.8,80,3.7938
-120.6,44.0,41,4.3142
-120.6,44.0,42,4.3121
-120.6,44.0,43,4.3053
-120.6,44.0,44,4.2938
-120.6,44.0,45,4.2768
-120.6,44.0,46,4.2529
-120.6,44.0,47,4.2255
-120.6,44.0,48,4.2043
-120.6,44.0,49,4.1872
-120.6,44.0,50,4.1717
-120.6,44.0,51,4.1572
-120.6,44.0,52,4.146
-120.6,44.0,53,4.1356
-120.6,44.0,54,4.1237
-120.6,44.0,55,4.1095
-120.6,44.0,56,4.0954
-120.6,44.0,57,4.0799
-120.6,44.0,58,4.0638
-120.6,44.0,59,4.0443
-120.6,44.0,60,4.0231
-120.6,44.0,61,4.0008
-120.6,44.0,62,3.982
-120.6,44.0,63,3.9736
-120.6,44.0,64,3.9662
-120.6,44.0,65,3.9511
-120.6,44.0,66,3.9306
-120.6,44.0,67,3.9108
-120.6,44.0,68,3.8947
-120.6,44.0,69,3.8798
-120.6,44.0,70,3.8613
-120.6,44.0,71,3.8414
-120.6,44.0,72,3.8242
-120.6,44.0,73,3.8098
-120.6,44.0,74,3.7981
-120.6,44.0,75,3.7879
-120.6,44.0,76,3.7822
-120.6,44.0,77,3.7823
-120.6,44.0,78,3.7888
-120.6,44.0,79,3.8023
-120.6,44.0,80,3.8198
-120.6,44.2,41,4.3396
-120.6,44.2,42,4.3681
-120.6,44.2,43,4.3857
-120.6,44.2,44,4.3912
-120.6,44.2,45,4.3851
-120.6,44.2,46,4.3659
-120.6,44.2,47,4.3337
-120.6,44.2,48,4.3019
-120.6,44.2,49,4.2771
-120.6,44.2,50,4.2584
-120.6,44.2,51,4.2437
-120.6,44.2,52,4.2316
-120.6,44.2,53,4.2215
-120.6,44.2,54,4.2094
-120.6,44.2,55,4.1942
-120.6,44.2,56,4.1769
-120.6,44.2,57,4.1555
-120.6,44.2,58,4.13
-120.6,44.2,59,4.1007
-120.6,44.2,60,4.0685
-120.6,44.2,61,4.0332
-120.6,44.2,62,3.9985
-120.6,44.2,63,3.9703
-120.6,44.2,64,3.9519
-120.6,44.2,65,3.9304
-120.6,44.2,66,3.8996
-120.6,44.2,67,3.8659
-120.6,44.2,68,3.8368
-120.6,44.2,69,3.8187
-120.6,44.2,70,3.81
-120.6,44.2,71,3.8095
-120.6,44.2,72,3.8188
-120.6,44.2,73,3.8339
-120.6,44.2,74,3.8482
-120.6,44.2,75,3.8569
-120.6,44.2,76,3.8615
-120.6,44.2,77,3.8624
-120.6,44.2,78,3.8594
-120.6,44.2,79,3.8529
-120.6,44.2,80,3.8483
-120.6,44.4,41,4.4231
-120.6,44.4,42,4.4934
-120.6,44.4,43,4.5516
-120.6,44.4,44,4.594
-120.6,44.4,45,4.6174
-120.6,44.4,46,4.6196
-120.6,44.4,47,4.5988
-120.6,44.4,48,4.5563
-120.6,44.4,49,4.5065
-120.6,44.4,50,4.459
-120.6,44.4,51,4.4176
-120.6,44.4,52,4.3815
-120.6,44.4,53,4.3541
-120.6,44.4,54,4.3347
-120.6,44.4,55,4.3215
-120.6,44.4,56,4.3103
-120.6,44.4,57,4.2973
-120.6,44.4,58,4.2763
-120.6,44.4,59,4.2437
-120.6,44.4,60,4.1989
-120.6,44.4,61,4.1435
-120.6,44.4,62,4.0822
-120.6,44.4,63,4.0191
-120.6,44.4,64,3.9638
-120.6,44.4,65,3.9274
-120.6,44.4,66,3.9139
-120.6,44.4,67,3.9077
-120.6,44.4,68,3.9008
-120.6,44.4,69,3.8945
-120.6,44.4,70,3.8934
-120.6,44.4,71,3.8994
-120.6,44.4,72,3.9075
-120.6,44.4,73,3.9139
-120.6,44.4,74,3.9177
-120.6,44.4,75,3.9163
-120.6,44.4,76,3.9064
-120.6,44.4,77,3.8874
-120.6,44.4,78,3.8638
-120.6,44.4,79,3.8381
-120.6,44.4,80,3.8094
-120.6,44.6,41,4.2827
-120.6,44.6,42,4.3548
-120.6,44.6,43,4.4174
-120.6,44.6,44,4.4659
-120.6,44.6,45,4.499
-120.6,44.6,46,4.5167
-120.6,44.6,47,4.5217
-120.6,44.6,48,4.516
-120.6,44.6,49,4.5019
-120.6,44.6,50,4.4883
-120.6,44.6,51,4.4777
-120.6,44.6,52,4.4697
-120.6,44.6,53,4.4616
-120.6,44.6,54,4.4549
-120.6,44.6,55,4.4488
-120.6,44.6,56,4.4424
-120.6,44.6,57,4.4341
-120.6,44.6,58,4.4245
-120.6,44.6,59,4.4134
-120.6,44.6,60,4.4014
-120.6,44.6,61,4.3908
-120.6,44.6,62,4.3801
-120.6,44.6,63,4.3664
-120.6,44.6,64,4.3467
-120.6,44.6,65,4.3186
-120.6,44.6,66,4.2846
-120.6,44.6,67,4.2478
-120.6,44.6,68,4.2035
-120.6,44.6,69,4.1506
-120.6,44.6,70,4.0933
-120.6,44.6,71,4.0395
-120.6,44.6,72,3.9973
-120.6,44.6,73,3.9701
-120.6,44.6,74,3.9533
-120.6,44.6,75,3.9437
-120.6,44.6,76,3.9373
-120.6,44.6,77,3.932
-120.6,44.6,78,3.9253
-120.6,44.6,79,3.9177
-120.6,44.6,80,3.9093
-120.6,44.8,41,4.2618
-120.6,44.8,42,4.3323
-120.6,44.8,43,4.3922
-120.6,44.8,44,4.4373
-120.6,44.8,45,4.467
-120.6,44.8,46,4.4828
-120.6,44.8,47,4.4876
-120.6,44.8,48,4.483
-120.6,44.8,49,4.4752
-120.6,44.8,50,4.4686
-120.6,44.8,51,4.466
-120.6,44.8,52,4.4648
-120.6,44.8,53,4.4639
-120.6,44.8,54,4.4638
-120.6,44.8,55,4.4632
-120.6,44.8,56,4.4598
-120.6,44.8,57,4.452
-120.6,44.8,58,4.44
-120.6,44.8,59,4.4256
-120.6,44.8,60,4.4124
-120.6,44.8,61,4.4012
-120.6,44.8,62,4.3916
-120.6,44.8,63,4.3829
-120.6,44.8,64,4.3733
-120.6,44.8,65,4.3647
-120.6,44.8,66,4.3561
-120.6,44.8,67,4.3434
-120.6,44.8,68,4.3247
-120.6,44.8,69,4.2994
-120.6,44.8,70,4.27
-120.6,44.8,71,4.2424
-120.6,44.8,72,4.2183
-120.6,44.8,73,4.1952
-120.6,44.8,74,4.1724
-120.6,44.8,75,4.1499
-120.6,44.8,76,4.1274
-120.6,44.8,77,4.1056
-120.6,44.8,78,4.0847
-120.6,44.8,79,4.0638
-120.6,44.8,80,4.0414
-120.6,45.0,41,4.3525
-120.6,45.0,42,4.3848
-120.6,45.0,43,4.4147
-120.6,45.0,44,4.4413
-120.6,45.0,45,4.4631
-120.6,45.0,46,4.4786
-120.6,45.0,47,4.4918
-120.6,45.0,48,4.4966
-120.6,45.0,49,4.4952
-120.6,45.0,50,4.492
-120.6,45.0,51,4.4874
-120.6,45.0,52,4.4814
-120.6,45.0,53,4.4704
-120.6,45.0,54,4.4518
-120.6,45.0,55,4.426
-120.6,45.0,56,4.3961
-120.6,45.0,57,4.3647
-120.6,45.0,58,4.3337
-120.6,45.0,59,4.3077
-120.6,45.0,60,4.289
-120.6,45.0,61,4.2789
-120.6,45.0,62,4.278
-120.6,45.0,63,4.2825
-120.6,45.0,64,4.2886
-120.6,45.0,65,4.2997
-120.6,45.0,66,4.3242
-120.6,45.0,67,4.3552
-120.6,45.0,68,4.3862
-120.6,45.0,69,4.4128
-120.6,45.0,70,4.4327
-120.6,45.0,71,4.4452
-120.6,45.0,72,4.4514
-120.6,45.0,73,4.4541
-120.6,45.0,74,4.4555
-120.6,45.0,75,4.4533
-120.6,45.0,76,4.4455
-120.6,45.0,77,4.4304
-120.6,45.0,78,4.4103
-120.6,45.0,79,4.3868
-120.6,45.0,80,4.3606
-120.6,45.2,41,4.3787
-120.6,45.2,42,4.3841
-120.6,45.2,43,4.3919
-120.6,45.2,44,4.4037
-120.6,45.2,45,4.4197
-120.6,45.2,46,4.4403
-120.6,45.2,47,4.4666
-120.6,45.2,48,4.4933
-120.6,45.2,49,4.5154
-120.6,45.2,50,4.5346
-120.6,45.2,51,4.5504
-120.6,45.2,52,4.5603
-120.6,45.2,53,4.5615
-120.6,45.2,54,4.5517
-120.6,45.2,55,4.5314
-120.6,45.2,56,4.5033
-120.6,45.2,57,4.4693
-120.6,45.2,58,4.433
-120.6,45.2,59,4.3975
-120.6,45.2,60,4.3651
-120.6,45.2,61,4.3382
-120.6,45.2,62,4.3191
-120.6,45.2,63,4.3066
-120.6,45.2,64,4.2974
-120.6,45.2,65,4.2913
-120.6,45.2,66,4.2962
-120.6,45.2,67,4.3138
-120.6,45.2,68,4.3352
-120.6,45.2,69,4.3542
-120.6,45.2,70,4.3683
-120.6,45.2,71,4.3771
-120.6,45.2,72,4.3826
-120.6,45.2,73,4.3875
-120.6,45.2,74,4.3902
-120.6,45.2,75,4.3891
-120.6,45.2,76,4.3842
-120.6,45.2,77,4.3747
-120.6,45.2,78,4.361
-120.6,45.2,79,4.3422
-120.6,45.2,80,4.3193
-120.6,45.4,41,4.4351
-120.6,45.4,42,4.4241
-120.6,45.4,43,4.4148
-120.6,45.4,44,4.4096
-120.6,45.4,45,4.4121
-120.6,45.4,46,4.4236
-120.6,45.4,47,4.4452
-120.6,45.4,48,4.4757
-120.6,45.4,49,4.5059
-120.6,45.4,50,4.5351
-120.6,45.4,51,4.5625
-120.6,45.4,52,4.5854
-120.6,45.4,53,4.6004
-120.6,45.4,54,4.6035
-120.6,45.4,55,4.5935
-120.6,45.4,56,4.5727
-120.6,45.4,57,4.5433
-120.6,45.4,58,4.5069
-120.6,45.4,59,4.4674
-120.6,45.4,60,4.4276
-120.6,45.4,61,4.39
-120.6,45.4,62,4.3576
-120.6,45.4,63,4.3313
-120.6,45.4,64,4.3113
-120.6,45.4,65,4.2926
-120.6,45.4,66,4.2794
-120.6,45.4,67,4.2792
-120.6,45.4,68,4.2882
-120.6,45.4,69,4.2995
-120.6,45.4,70,4.3072
-120.6,45.4,71,4.3105
-120.6,45.4,72,4.3107
-120.6,45.4,73,4.3117
-120.6,45.4,74,4.3153
-120.6,45.4,75,4.3198
-120.6,45.4,76,4.3214
-120.6,45.4,77,4.3205
-120.6,45.4,78,4.3162
-120.6,45.4,79,4.3062
-120.6,45.4,80,4.288
-120.6,45.6,41,4.3037
-120.6,45.6,42,4.3095
-120.6,45.6,43,4.3137
-120.6,45.6,44,4.3164
-120.6,45.6,45,4.3194
-120.6,45.6,46,4.3224
-120.6,45.6,47,4.3254
-120.6,45.6,48,4.3291
-120.6,45.6,49,4.3336
-120.6,45.6,50,4.3376
-120.6,45.6,51,4.341
-120.6,45.6,52,4.3446
-120.6,45.6,53,4.3506
-120.6,45.6,54,4.3593
-120.6,45.6,55,4.3684
-120.6,45.6,56,4.3761
-120.6,45.6,57,4.3819
-120.6,45.6,58,4.3853
-120.6,45.6,59,4.3844
-120.6,45.6,60,4.3801
-120.6,45.6,61,4.372
-120.6,45.6,62,4.3634
-120.6,45.6,63,4.3556
-120.6,45.6,64,4.3507
-120.6,45.6,65,4.3492
-120.6,45.6,66,4.3496
-120.6,45.6,67,4.3515
-120.6,45.6,68,4.3565
-120.6,45.6,69,4.36
-120.6,45.6,70,4.36
-120.6,45.6,71,4.3529
-120.6,45.6,72,4.3358
-120.6,45.6,73,4.3093
-120.6,45.6,74,4.277
-120.6,45.6,75,4.2412
-120.6,45.6,76,4.2035
-120.6,45.6,77,4.1632
-120.6,45.6,78,4.1233
-120.6,45.6,79,4.0882
-120.6,45.6,80,4.0592
-120.6,45.8,41,4.4113
-120.6,45.8,42,4.4186
-120.6,45.8,43,4.4173
-120.6,45.8,44,4.4071
-120.6,45.8,45,4.3898
-120.6,45.8,46,4.3664
-120.6,45.8,47,4.3404
-120.6,45.8,48,4.3147
-120.6,45.8,49,4.2928
-120.6,45.8,50,4.2769
-120.6,45.8,51,4.2682
-120.6,45.8,52,4.2676
-120.6,45.8,53,4.2744
-120.6,45.8,54,4.2836
-120.6,45.8,55,4.293
-120.6,45.8,56,4.3004
-120.6,45.8,57,4.3038
-120.6,45.8,58,4.3026
-120.6,45.8,59,4.2976
-120.6,45.8,60,4.2911
-120.6,45.8,61,4.2842
-120.6,45.8,62,4.2771
-120.6,45.8,63,4.2727
-120.6,45.8,64,4.2708
-120.6,45.8,65,4.2708
-120.6,45.8,66,4.2723
-120.6,45.8,67,4.2725
-120.6,45.8,68,4.2692
-120.6,45.8,69,4.2613
-120.6,45.8,70,4.2474
-120.6,45.8,71,4.2256
-120.6,45.8,72,4.1981
-120.6,45.8,73,4.1679
-120.6,45.8,74,4.1362
-120.6,45.8,75,4.105
-120.6,45.8,76,4.0766
-120.6,45.8,77,4.0533
-120.6,45.8,78,4.0373
-120.6,45.8,79,4.0284
-120.6,45.8,80,4.0259
-120.6,46.0,41,4.3241
-120.6,46.0,42,4.3118
-120.6,46.0,43,4.2923
-120.6,46.0,44,4.2678
-120.6,46.0,45,4.2416
-120.6,46.0,46,4.2168
-120.6,46.0,47,4.1956
-120.6,46.0,48,4.182
-120.6,46.0,49,4.1767
-120.6,46.0,50,4.1788
-120.6,46.0,51,4.19
-120.6,46.0,52,4.207
-120.6,46.0,53,4.2256
-120.6,46.0,54,4.2429
-120.6,46.0,55,4.2559
-120.6,46.0,56,4.2622
-120.6,46.0,57,4.2617
-120.6,46.0,58,4.2544
-120.6,46.0,59,4.2416
-120.6,46.0,60,4.224
-120.6,46.0,61,4.2031
-120.6,46.0,62,4.1826
-120.6,46.0,63,4.1643
-120.6,46.0,64,4.1496
-120.6,46.0,65,4.1392
-120.6,46.0,66,4.1312
-120.6,46.0,67,4.1313
-120.6,46.0,68,4.1394
-120.6,46.0,69,4.151
-120.6,46.0,70,4.1697
-120.6,46.0,71,4.1988
-120.6,46.0,72,4.2371
-120.6,46.0,73,4.2806
-120.6,46.0,74,4.3239
-120.6,46.0,75,4.3614
-120.6,46.0,76,4.3889
-120.6,46.0,77,4.4026
-120.6,46.0,78,4.4001
-120.6,46.0,79,4.3816
-120.6,46.0,80,4.3528
-120.6,46.4,41,4.2489
-120.6,46.4,42,4.2756
-120.6,46.4,43,4.3047
-120.6,46.4,44,4.335
-120.6,46.4,45,4.3664
-120.6,46.4,46,4.3989
-120.6,46.4,47,4.4302
-120.6,46.4,48,4.4573
-120.6,46.4,49,4.4803
-120.6,46.4,50,4.4999
-120.6,46.4,51,4.5168
-120.6,46.4,52,4.5296
-120.6,46.4,53,4.5366
-120.6,46.4,54,4.5383
-120.6,46.4,55,4.5375
-120.6,46.4,56,4.5341
-120.6,46.4,57,4.529
-120.6,46.4,58,4.5232
-120.6,46.4,59,4.5174
-120.6,46.4,60,4.5104
-120.6,46.4,61,4.5014
-120.6,46.4,62,4.4895
-120.6,46.4,63,4.4735
-120.6,46.4,64,4.4514
-120.6,46.4,65,4.4251
-120.6,46.4,66,4.3989
-120.6,46.4,67,4.3704
-120.6,46.4,68,4.3367
-120.6,46.4,69,4.2977
-120.6,46.4,70,4.2529
-120.6,46.4,71,4.2066
-120.6,46.4,72,4.1639
-120.6,46.4,73,4.1303
-120.6,46.4,74,4.1036
-120.6,46.4,75,4.0834
-120.6,46.4,76,4.07
-120.6,46.4,77,4.0642
-120.6,46.4,78,4.0659
-120.6,46.4,79,4.0742
-120.6,46.4,80,4.0862
-120.6,46.6,41,4.2203
-120.6,46.6,42,4.2488
-120.6,46.6,43,4.2852
-120.6,46.6,44,4.3276
-120.6,46.6,45,4.3734
-120.6,46.6,46,4.4198
-120.6,46.6,47,4.4633
-120.6,46.6,48,4.498
-120.6,46.6,49,4.5267
-120.6,46.6,50,4.5511
-120.6,46.6,51,4.5724
-120.6,46.6,52,4.5882
-120.6,46.6,53,4.5969
-120.6,46.6,54,4.6
-120.6,46.6,55,4.5981
-120.6,46.6,56,4.5924
-120.6,46.6,57,4.5842
-120.6,46.6,58,4.574
-120.6,46.6,59,4.5641
-120.6,46.6,60,4.5531
-120.6,46.6,61,4.5403
-120.6,46.6,62,4.526
-120.6,46.6,63,4.5078
-120.6,46.6,64,4.4853
-120.6,46.6,65,4.4594
-120.6,46.6,66,4.4361
-120.6,46.6,67,4.4158
-120.6,46.6,68,4.3913
-120.6,46.6,69,4.3602
-120.6,46.6,70,4.3234
-120.6,46.6,71,4.2825
-120.6,46.6,72,4.2437
-120.6,46.6,73,4.2111
-120.6,46.6,74,4.1846
-120.6,46.6,75,4.16
-120.6,46.6,76,4.1361
-120.6,46.6,77,4.1128
-120.6,46.6,78,4.091
-120.6,46.6,79,4.0723
-120.6,46.6,80,4.0563
-120.6,47.0,41,4.145
-120.6,47.0,42,4.1832
-120.6,47.0,43,4.2211
-120.6,47.0,44,4.2599
-120.6,47.0,45,4.3023
-120.6,47.0,46,4.3489
-120.6,47.0,47,4.3991
-120.6,47.0,48,4.4503
-120.6,47.0,49,4.5032
-120.6,47.0,50,4.5568
-120.6,47.0,51,4.6073
-120.6,47.0,52,4.649
-120.6,47.0,53,4.6804
-120.6,47.0,54,4.702
-120.6,47.0,55,4.7139
-120.6,47.0,56,4.7157
-120.6,47.0,57,4.7089
-120.6,47.0,58,4.6962
-120.6,47.0,59,4.6808
-120.6,47.0,60,4.6647
-120.6,47.0,61,4.6489
-120.6,47.0,62,4.6337
-120.6,47.0,63,4.6187
-120.6,47.0,64,4.6006
-120.6,47.0,65,4.5805
-120.6,47.0,66,4.5598
-120.6,47.0,67,4.5337
-120.6,47.0,68,4.4984
-120.6,47.0,69,4.4525
-120.6,47.0,70,4.3967
-120.6,47.0,71,4.3372
-120.6,47.0,72,4.2793
-120.6,47.0,73,4.2241
-120.6,47.0,74,4.171
-120.6,47.0,75,4.1198
-120.6,47.0,76,4.0743
-120.6,47.0,77,4.0371
-120.6,47.0,78,4.0091
-120.6,47.0,79,3.9876
-120.6,47.0,80,3.9706
-120.6,47.2,41,4.2735
-120.6,47.2,42,4.3096
-120.6,47.2,43,4.3439
-120.6,47.2,44,4.3757
-120.6,47.2,45,4.4052
-120.6,47.2,46,4.4324
-120.6,47.2,47,4.4579
-120.6,47.2,48,4.4807
-120.6,47.2,49,4.4983
-120.6,47.2,50,4.5145
-120.6,47.2,51,4.5285
-120.6,47.2,52,4.5391
-120.6,47.2,53,4.545
-120.6,47.2,54,4.5465
-120.6,47.2,55,4.5451
-120.6,47.2,56,4.5413
-120.6,47.2,57,4.536
-120.6,47.2,58,4.5292
-120.6,47.2,59,4.5224
-120.6,47.2,60,4.5153
-120.6,47.2,61,4.5096
-120.6,47.2,62,4.5035
-120.6,47.2,63,4.4954
-120.6,47.2,64,4.4832
-120.6,47.2,65,4.4655
-120.6,47.2,66,4.4435
-120.6,47.2,67,4.4197
-120.6,47.2,68,4.3894
-120.6,47.2,69,4.3514
-120.6,47.2,70,4.3083
-120.6,47.2,71,4.2638
-120.6,47.2,72,4.2216
-120.6,47.2,73,4.1843
-120.6,47.2,74,4.1522
-120.6,47.2,75,4.1256
-120.6,47.2,76,4.1049
-120.6,47.2,77,4.0902
-120.6,47.2,78,4.0819
-120.6,47.2,79,4.0775
-120.6,47.2,80,4.0756
-120.6,47.4,41,4.3242
-120.6,47.4,42,4.3614
-120.6,47.4,43,4.3972
-120.6,47.4,44,4.4299
-120.6,47.4,45,4.4583
-120.6,47.4,46,4.4812
-120.6,47.4,47,4.4991
-120.6,47.4,48,4.5122
-120.6,47.4,49,4.5207
-120.6,47.4,50,4.5245
-120.6,47.4,51,4.5276
-120.6,47.4,52,4.5305
-120.6,47.4,53,4.5333
-120.6,47.4,54,4.535
-120.6,47.4,55,4.5367
-120.6,47.4,56,4.5379
-120.6,47.4,57,4.5382
-120.6,47.4,58,4.5367
-120.6,47.4,59,4.5331
-120.6,47.4,60,4.5281
-120.6,47.4,61,4.5201
-120.6,47.4,62,4.5102
-120.6,47.4,63,4.4974
-120.6,47.4,64,4.479
-120.6,47.4,65,4.4541
-120.6,47.4,66,4.4224
-120.6,47.4,67,4.3857
-120.6,47.4,68,4.3442
-120.6,47.4,69,4.2969
-120.6,47.4,70,4.246
-120.6,47.4,71,4.1965
-120.6,47.4,72,4.1522
-120.6,47.4,73,4.1184
-120.6,47.4,74,4.0973
-120.6,47.4,75,4.0887
-120.6,47.4,76,4.0918
-120.6,47.4,77,4.1041
-120.6,47.4,78,4.1226
-120.6,47.4,79,4.1418
-120.6,47.4,80,4.1577
-120.6,47.8,41,4.4889
-120.6,47.8,42,4.519
-120.6,47.8,43,4.5427
-120.6,47.8,44,4.5603
-120.6,47.8,45,4.5733
-120.6,47.8,46,4.5823
-120.6,47.8,47,4.5885
-120.6,47.8,48,4.5929
-120.6,47.8,49,4.5965
-120.6,47.8,50,4.597
-120.6,47.8,51,4.5957
-120.6,47.8,52,4.5924
-120.6,47.8,53,4.5847
-120.6,47.8,54,4.5744
-120.6,47.8,55,4.5636
-120.6,47.8,56,4.5522
-120.6,47.8,57,4.538
-120.6,47.8,58,4.5216
-120.6,47.8,59,4.5042
-120.6,47.8,60,4.4886
-120.6,47.8,61,4.474
-120.6,47.8,62,4.4615
-120.6,47.8,63,4.4494
-120.6,47.8,64,4.4391
-120.6,47.8,65,4.4301
-120.6,47.8,66,4.4219
-120.6,47.8,67,4.4136
-120.6,47.8,68,4.4071
-120.6,47.8,69,4.4043
-120.6,47.8,70,4.4043
-120.6,47.8,71,4.4085
-120.6,47.8,72,4.4172
-120.6,47.8,73,4.4297
-120.6,47.8,74,4.4429
-120.6,47.8,75,4.4526
-120.6,47.8,76,4.4598
-120.6,47.8,77,4.4659
-120.6,47.8,78,4.4726
-120.6,47.8,79,4.479
-120.6,47.8,80,4.484
-120.6,48.0,41,4.3674
-120.6,48.0,42,4.3842
-120.6,48.0,43,4.3975
-120.6,48.0,44,4.408
-120.6,48.0,45,4.4177
-120.6,48.0,46,4.4288
-120.6,48.0,47,4.4407
-120.6,48.0,48,4.4557
-120.6,48.0,49,4.4717
-120.6,48.0,50,4.4888
-120.6,48.0,51,4.5067
-120.6,48.0,52,4.5222
-120.6,48.0,53,4.5337
-120.6,48.0,54,4.5435
-120.6,48.0,55,4.5506
-120.6,48.0,56,4.5526
-120.6,48.0,57,4.5475
-120.6,48.0,58,4.5368
-120.6,48.0,59,4.5229
-120.6,48.0,60,4.5076
-120.6,48.0,61,4.4915
-120.6,48.0,62,4.476
-120.6,48.0,63,4.4619
-120.6,48.0,64,4.4529
-120.6,48.0,65,4.4487
-120.6,48.0,66,4.4499
-120.6,48.0,67,4.4561
-120.6,48.0,68,4.4687
-120.6,48.0,69,4.486
-120.6,48.0,70,4.5067
-120.6,48.0,71,4.5314
-120.6,48.0,72,4.5588
-120.6,48.0,73,4.5847
-120.6,48.0,74,4.6056
-120.6,48.0,75,4.6212
-120.6,48.0,76,4.6326
-120.6,48.0,77,4.6424
-120.6,48.0,78,4.6502
-120.6,48.0,79,4.6551
-120.6,48.0,80,4.6549
-120.6,48.4,41,4.44
-120.6,48.4,42,4.3936
-120.6,48.4,43,4.3483
-120.6,48.4,44,4.309
-120.6,48.4,45,4.2794
-120.6,48.4,46,4.2606
-120.6,48.4,47,4.2531
-120.6,48.4,48,4.256
-120.6,48.4,49,4.2668
-120.6,48.4,50,4.2801
